Directorio,¿Juega videojuegos?,¿Con qué frecuencia?
3092192,1,1
3092192,1,1
3092192,2,0
3092192,2,0
3092192,2,0
3092193,2,0
3092193,2,0
3092193,2,0
3092194,2,0
3092194,2,0
3092195,1,1
3092195,1,1
3092195,1,1
3092195,1,1
3092197,2,0
3092197,2,0
3092197,2,0
3092197,2,0
3092199,1,1
3092199,2,0
3092199,2,0
3092200,2,0
3092201,1,1
3092201,2,0
3092202,2,0
3092202,2,0
3092203,2,0
3092205,2,0
3092205,2,0
3092206,2,0
3092207,2,0
3092208,2,0
3092209,2,0
3092209,2,0
3092212,1,1
3092212,1,3
3092212,2,0
3092213,1,2
3092213,1,3
3092213,1,3
3092215,2,0
3092215,2,0
3092215,2,0
3092215,2,0
3092216,2,0
3092216,2,0
3092216,2,0
3092216,2,0
3092217,1,4
3092218,2,0
3092219,2,0
3092219,2,0
3092219,2,0
3092220,2,0
3092220,2,0
3092222,2,0
3092223,1,3
3092223,2,0
3092223,2,0
3092223,2,0
3092224,2,0
3092224,2,0
3092225,2,0
3092226,1,2
3092227,1,1
3092227,2,0
3092228,2,0
3092228,2,0
3092228,2,0
3092228,2,0
3092230,2,0
3092230,2,0
3092231,1,3
3092231,2,0
3092232,1,1
3092232,2,0
3092232,2,0
3092233,1,3
3092233,1,4
3092235,2,0
3092235,2,0
3092237,2,0
3092238,1,2
3092238,2,0
3092238,2,0
3092239,1,1
3092239,2,0
3092240,1,3
3092240,2,0
3092240,2,0
3092240,2,0
3092243,2,0
3092243,2,0
3092243,2,0
3092245,1,1
3092245,1,2
3092245,2,0
3092245,2,0
3092246,2,0
3092246,2,0
3092247,2,0
3092247,2,0
3092249,1,3
3092249,2,0
3092251,2,0
3092251,2,0
3092251,2,0
3092252,1,1
3092252,1,3
3092252,1,4
3092253,1,2
3092253,2,0
3092255,2,0
3092255,2,0
3092255,2,0
3092256,1,1
3092256,2,0
3092257,2,0
3092257,2,0
3092259,2,0
3092260,2,0
3092260,2,0
3092260,2,0
3092260,2,0
3092261,1,3
3092261,1,3
3092261,2,0
3092262,2,0
3092262,2,0
3092263,2,0
3092263,2,0
3092263,2,0
3092263,2,0
3092264,1,2
3092264,2,0
3092265,1,3
3092266,2,0
3092266,2,0
3092267,2,0
3092267,2,0
3092267,2,0
3092268,2,0
3092268,2,0
3092268,2,0
3092269,1,1
3092269,2,0
3092269,2,0
3092270,2,0
3092271,2,0
3092271,2,0
3092271,2,0
3092272,1,2
3092272,2,0
3092273,2,0
3092273,2,0
3092274,2,0
3092275,2,0
3092275,2,0
3092275,2,0
3092275,2,0
3092276,2,0
3092276,2,0
3092277,2,0
3092277,2,0
3092279,1,3
3092279,1,3
3092280,1,4
3092280,2,0
3092280,2,0
3092281,2,0
3092281,2,0
3092282,2,0
3092283,2,0
3092283,2,0
3092283,2,0
3092284,1,3
3092284,2,0
3092285,2,0
3092285,2,0
3092286,1,2
3092286,1,3
3092287,2,0
3092287,2,0
3092287,2,0
3092287,2,0
3092287,2,0
3092288,2,0
3092288,2,0
3092289,1,1
3092289,1,2
3092290,2,0
3092290,2,0
3092291,2,0
3092291,2,0
3092292,2,0
3092292,2,0
3092294,2,0
3092295,1,1
3092295,2,0
3092296,2,0
3092296,2,0
3092296,2,0
3092298,1,4
3092298,2,0
3092298,2,0
3092299,2,0
3092299,2,0
3092299,2,0
3092300,2,0
3092300,2,0
3092301,2,0
3092301,2,0
3092302,2,0
3092303,1,2
3092304,1,3
3092304,2,0
3092305,1,2
3092305,2,0
3092305,2,0
3092305,2,0
3092305,2,0
3092306,1,2
3092306,1,2
3092307,2,0
3092307,2,0
3092307,2,0
3092307,2,0
3092308,1,3
3092308,2,0
3092308,2,0
3092308,2,0
3092309,2,0
3092311,2,0
3092311,2,0
3092312,2,0
3092312,2,0
3092313,2,0
3092313,2,0
3092314,2,0
3092315,1,2
3092315,1,2
3092315,2,0
3092315,2,0
3092315,2,0
3092316,2,0
3092316,2,0
3092317,2,0
3092317,2,0
3092317,2,0
3092318,2,0
3092318,2,0
3092319,2,0
3092319,2,0
3092320,2,0
3092321,2,0
3092321,2,0
3092322,2,0
3092322,2,0
3092323,2,0
3092323,2,0
3092324,1,3
3092324,2,0
3092324,2,0
3092324,2,0
3092324,2,0
3092324,2,0
3092326,2,0
3092326,2,0
3092327,1,3
3092327,2,0
3092329,1,1
3092329,1,3
3092329,2,0
3092329,2,0
3092329,2,0
3092330,1,1
3092330,2,0
3092331,2,0
3092331,2,0
3092333,2,0
3092333,2,0
3092333,2,0
3092333,2,0
3092334,2,0
3092334,2,0
3092334,2,0
3092335,2,0
3092336,2,0
3092337,2,0
3092337,2,0
3092337,2,0
3092338,2,0
3092340,1,1
3092340,1,3
3092340,2,0
3092341,2,0
3092341,2,0
3092342,2,0
3092342,2,0
3092342,2,0
3092342,2,0
3092343,1,3
3092343,2,0
3092343,2,0
3092344,2,0
3092344,2,0
3092344,2,0
3092345,2,0
3092346,2,0
3092346,2,0
3092346,2,0
3092346,2,0
3092347,2,0
3092348,1,2
3092348,2,0
3092348,2,0
3092348,2,0
3092349,2,0
3092349,2,0
3092350,2,0
3092350,2,0
3092350,2,0
3092350,2,0
3092351,2,0
3092352,1,1
3092352,2,0
3092352,2,0
3092354,2,0
3092355,2,0
3092355,2,0
3092357,2,0
3092357,2,0
3092358,2,0
3092358,2,0
3092358,2,0
3092359,2,0
3092359,2,0
3092360,2,0
3092361,2,0
3092361,2,0
3092361,2,0
3092362,2,0
3092363,2,0
3092363,2,0
3092364,1,2
3092364,2,0
3092364,2,0
3092364,2,0
3092365,1,2
3092365,1,2
3092366,1,2
3092366,2,0
3092367,2,0
3092367,2,0
3092367,2,0
3092367,2,0
3092367,2,0
3092367,2,0
3092369,2,0
3092369,2,0
3092371,2,0
3092374,2,0
3092374,2,0
3092374,2,0
3092375,2,0
3092375,2,0
3092375,2,0
3092375,2,0
3092377,2,0
3092377,2,0
3092378,1,1
3092378,2,0
3092379,2,0
3092379,2,0
3092380,1,3
3092380,2,0
3092381,2,0
3092381,2,0
3092381,2,0
3092381,2,0
3092381,2,0
3092382,1,1
3092382,2,0
3092382,2,0
3092383,2,0
3092383,2,0
3092384,1,1
3092384,2,0
3092386,2,0
3092388,2,0
3092388,2,0
3092389,1,2
3092391,1,1
3092391,1,1
3092391,1,2
3092391,2,0
3092393,1,2
3092393,2,0
3092393,2,0
3092395,1,2
3092395,2,0
3092396,2,0
3092396,2,0
3092397,1,2
3092397,2,0
3092397,2,0
3092397,2,0
3092397,2,0
3092400,2,0
3092400,2,0
3092400,2,0
3092400,2,0
3092401,1,2
3092401,2,0
3092401,2,0
3092401,2,0
3092402,2,0
3092402,2,0
3092403,1,2
3092403,2,0
3092403,2,0
3092404,1,2
3092404,1,3
3092405,2,0
3092407,2,0
3092407,2,0
3092408,2,0
3092408,2,0
3092408,2,0
3092409,1,4
3092409,2,0
3092409,2,0
3092410,2,0
3092411,2,0
3092411,2,0
3092412,2,0
3092413,2,0
3092413,2,0
3092413,2,0
3092413,2,0
3092413,2,0
3092413,2,0
3092414,2,0
3092415,1,1
3092415,1,3
3092415,2,0
3092416,2,0
3092416,2,0
3092417,2,0
3092417,2,0
3092418,1,2
3092418,2,0
3092419,2,0
3092419,2,0
3092419,2,0
3092420,2,0
3092422,2,0
3092423,2,0
3092423,2,0
3092424,1,3
3092425,2,0
3092425,2,0
3092427,2,0
3092427,2,0
3092427,2,0
3092428,1,3
3092429,2,0
3092430,2,0
3092430,2,0
3092431,2,0
3092431,2,0
3092432,1,3
3092432,2,0
3092432,2,0
3092433,2,0
3092433,2,0
3092433,2,0
3092434,2,0
3092434,2,0
3092434,2,0
3092434,2,0
3092435,1,3
3092435,2,0
3092435,2,0
3092436,1,3
3092436,2,0
3092437,1,2
3092437,1,2
3092437,2,0
3092437,2,0
3092438,2,0
3092440,2,0
3092442,1,2
3092442,2,0
3092442,2,0
3092442,2,0
3092443,2,0
3092443,2,0
3092444,2,0
3092444,2,0
3092445,2,0
3092446,2,0
3092446,2,0
3092447,2,0
3092447,2,0
3092447,2,0
3092447,2,0
3092449,1,2
3092449,2,0
3092449,2,0
3092449,2,0
3092450,2,0
3092450,2,0
3092452,2,0
3092452,2,0
3092453,1,2
3092453,2,0
3092453,2,0
3092454,2,0
3092454,2,0
3092455,2,0
3092455,2,0
3092456,1,2
3092456,2,0
3092456,2,0
3092456,2,0
3092456,2,0
3092457,2,0
3092458,1,2
3092458,1,3
3092458,2,0
3092459,2,0
3092459,2,0
3092461,1,1
3092461,2,0
3092461,2,0
3092462,2,0
3092462,2,0
3092463,2,0
3092463,2,0
3092465,2,0
3092466,2,0
3092466,2,0
3092467,2,0
3092467,2,0
3092469,2,0
3092469,2,0
3092471,2,0
3092471,2,0
3092473,1,2
3092473,2,0
3092473,2,0
3092475,2,0
3092475,2,0
3092476,1,2
3092476,1,2
3092476,2,0
3092476,2,0
3092477,2,0
3092478,2,0
3092478,2,0
3092478,2,0
3092479,1,3
3092479,2,0
3092479,2,0
3092480,1,3
3092480,2,0
3092480,2,0
3092481,2,0
3092481,2,0
3092481,2,0
3092481,2,0
3092482,1,2
3092482,2,0
3092482,2,0
3092483,2,0
3092483,2,0
3092483,2,0
3092483,2,0
3092484,2,0
3092484,2,0
3092484,2,0
3092484,2,0
3092486,2,0
3092487,2,0
3092487,2,0
3092489,2,0
3092489,2,0
3092490,2,0
3092490,2,0
3092490,2,0
3092490,2,0
3092491,2,0
3092491,2,0
3092491,2,0
3092492,1,1
3092492,1,1
3092492,1,2
3092492,1,2
3092492,2,0
3092492,2,0
3092493,2,0
3092493,2,0
3092493,2,0
3092494,2,0
3092494,2,0
3092494,2,0
3092495,1,4
3092496,2,0
3092496,2,0
3092497,2,0
3092499,2,0
3092499,2,0
3092499,2,0
3092499,2,0
3092499,2,0
3092499,2,0
3092499,2,0
3092501,2,0
3092501,2,0
3092502,1,4
3092502,2,0
3092502,2,0
3092503,2,0
3092503,2,0
3092504,2,0
3092505,2,0
3092505,2,0
3092505,2,0
3092505,2,0
3092505,2,0
3092506,2,0
3092506,2,0
3092506,2,0
3092508,1,1
3092508,2,0
3092509,2,0
3092509,2,0
3092510,1,1
3092510,1,2
3092510,2,0
3092510,2,0
3092511,1,2
3092511,1,3
3092511,2,0
3092511,2,0
3092511,2,0
3092511,2,0
3092511,2,0
3092511,2,0
3092512,1,2
3092512,2,0
3092513,2,0
3092513,2,0
3092513,2,0
3092513,2,0
3092513,2,0
3092514,2,0
3092514,2,0
3092515,2,0
3092515,2,0
3092516,2,0
3092516,2,0
3092518,2,0
3092519,1,1
3092519,1,1
3092519,2,0
3092519,2,0
3092519,2,0
3092519,2,0
3092520,1,1
3092520,1,3
3092520,2,0
3092520,2,0
3092521,1,3
3092521,2,0
3092521,2,0
3092521,2,0
3092522,1,1
3092522,2,0
3092522,2,0
3092522,2,0
3092523,1,2
3092523,2,0
3092524,2,0
3092525,2,0
3092525,2,0
3092526,2,0
3092526,2,0
3092526,2,0
3092527,2,0
3092527,2,0
3092527,2,0
3092527,2,0
3092527,2,0
3092528,1,2
3092528,2,0
3092528,2,0
3092528,2,0
3092529,2,0
3092529,2,0
3092529,2,0
3092530,2,0
3092530,2,0
3092531,1,1
3092531,2,0
3092531,2,0
3092531,2,0
3092531,2,0
3092532,2,0
3092532,2,0
3092532,2,0
3092533,2,0
3092533,2,0
3092533,2,0
3092534,2,0
3092534,2,0
3092534,2,0
3092535,2,0
3092536,1,1
3092536,1,1
3092536,1,2
3092537,1,3
3092537,2,0
3092537,2,0
3092538,1,2
3092538,2,0
3092538,2,0
3092538,2,0
3092538,2,0
3092538,2,0
3092539,2,0
3092539,2,0
3092539,2,0
3092539,2,0
3092539,2,0
3092539,2,0
3092540,1,3
3092540,2,0
3092540,2,0
3092541,2,0
3092541,2,0
3092541,2,0
3092541,2,0
3092541,2,0
3092542,2,0
3092542,2,0
3092543,1,4
3092543,2,0
3092543,2,0
3092543,2,0
3092543,2,0
3092543,2,0
3092544,1,2
3092544,2,0
3092545,2,0
3092545,2,0
3092546,2,0
3092546,2,0
3092547,1,2
3092547,2,0
3092547,2,0
3092547,2,0
3092547,2,0
3092547,2,0
3092548,2,0
3092549,2,0
3092549,2,0
3092549,2,0
3092550,2,0
3092550,2,0
3092551,2,0
3092551,2,0
3092551,2,0
3092551,2,0
3092551,2,0
3092552,2,0
3092552,2,0
3092552,2,0
3092553,2,0
3092553,2,0
3092554,1,1
3092555,2,0
3092555,2,0
3092556,2,0
3092556,2,0
3092557,1,3
3092557,2,0
3092557,2,0
3092557,2,0
3092558,2,0
3092558,2,0
3092559,1,2
3092559,2,0
3092559,2,0
3092560,2,0
3092561,2,0
3092562,2,0
3092562,2,0
3092563,2,0
3092563,2,0
3092563,2,0
3092563,2,0
3092564,2,0
3092564,2,0
3092564,2,0
3092564,2,0
3092565,2,0
3092566,2,0
3092566,2,0
3092566,2,0
3092567,1,3
3092567,2,0
3092567,2,0
3092567,2,0
3092567,2,0
3092567,2,0
3092568,2,0
3092568,2,0
3092568,2,0
3092569,2,0
3092569,2,0
3092569,2,0
3092569,2,0
3092569,2,0
3092570,2,0
3092570,2,0
3092571,2,0
3092571,2,0
3092572,2,0
3092572,2,0
3092572,2,0
3092572,2,0
3092572,2,0
3092573,1,1
3092573,2,0
3092573,2,0
3092574,2,0
3092574,2,0
3092575,2,0
3092575,2,0
3092576,2,0
3092576,2,0
3092577,2,0
3092577,2,0
3092578,2,0
3092578,2,0
3092578,2,0
3092578,2,0
3092578,2,0
3092579,1,1
3092579,2,0
3092579,2,0
3092580,2,0
3092580,2,0
3092580,2,0
3092581,2,0
3092581,2,0
3092582,2,0
3092583,2,0
3092583,2,0
3092584,1,2
3092584,1,2
3092584,2,0
3092585,2,0
3092585,2,0
3092585,2,0
3092585,2,0
3092586,2,0
3092586,2,0
3092587,1,3
3092587,2,0
3092587,2,0
3092588,2,0
3092589,2,0
3092589,2,0
3092589,2,0
3092589,2,0
3092590,2,0
3092590,2,0
3092591,2,0
3092591,2,0
3092591,2,0
3092592,2,0
3092592,2,0
3092592,2,0
3092593,2,0
3092593,2,0
3092594,2,0
3092594,2,0
3092595,1,1
3092595,1,2
3092595,2,0
3092595,2,0
3092596,2,0
3092596,2,0
3092596,2,0
3092597,1,2
3092597,1,2
3092597,1,4
3092597,2,0
3092597,2,0
3092597,2,0
3092597,2,0
3092599,1,1
3092599,2,0
3092599,2,0
3092602,2,0
3092602,2,0
3092603,2,0
3092604,2,0
3092604,2,0
3092605,2,0
3092605,2,0
3092607,2,0
3092607,2,0
3092607,2,0
3092607,2,0
3092608,2,0
3092609,1,1
3092609,2,0
3092610,2,0
3092610,2,0
3092610,2,0
3092611,2,0
3092612,2,0
3092612,2,0
3092613,2,0
3092613,2,0
3092614,1,3
3092614,2,0
3092614,2,0
3092615,2,0
3092615,2,0
3092616,2,0
3092616,2,0
3092616,2,0
3092617,2,0
3092617,2,0
3092619,2,0
3092619,2,0
3092619,2,0
3092619,2,0
3092620,2,0
3092621,2,0
3092621,2,0
3092621,2,0
3092621,2,0
3092622,1,2
3092622,2,0
3092622,2,0
3092622,2,0
3092623,1,2
3092625,1,1
3092625,1,1
3092625,2,0
3092625,2,0
3092626,2,0
3092626,2,0
3092627,1,3
3092627,2,0
3092628,1,2
3092628,1,3
3092628,2,0
3092629,2,0
3092629,2,0
3092629,2,0
3092629,2,0
3092629,2,0
3092629,2,0
3092630,1,2
3092630,2,0
3092631,2,0
3092632,1,1
3092632,1,2
3092632,2,0
3092636,2,0
3092636,2,0
3092636,2,0
3092638,1,2
3092638,2,0
3092638,2,0
3092639,2,0
3092639,2,0
3092639,2,0
3092639,2,0
3092640,2,0
3092640,2,0
3092641,1,2
3092641,1,3
3092641,2,0
3092641,2,0
3092641,2,0
3092641,2,0
3092642,2,0
3092642,2,0
3092643,1,3
3092643,2,0
3092644,1,2
3092644,1,3
3092644,2,0
3092645,1,4
3092645,2,0
3092645,2,0
3092646,2,0
3092646,2,0
3092646,2,0
3092646,2,0
3092646,2,0
3092646,2,0
3092646,2,0
3092647,2,0
3092647,2,0
3092647,2,0
3092648,1,2
3092648,1,2
3092648,1,2
3092648,2,0
3092649,1,1
3092649,2,0
3092650,2,0
3092650,2,0
3092650,2,0
3092651,2,0
3092651,2,0
3092652,2,0
3092653,2,0
3092653,2,0
3092654,2,0
3092655,2,0
3092655,2,0
3092656,2,0
3092656,2,0
3092656,2,0
3092657,2,0
3092657,2,0
3092657,2,0
3092659,2,0
3092659,2,0
3092659,2,0
3092660,2,0
3092660,2,0
3092661,2,0
3092661,2,0
3092661,2,0
3092662,2,0
3092663,1,2
3092663,2,0
3092664,2,0
3092664,2,0
3092665,2,0
3092665,2,0
3092665,2,0
3092666,2,0
3092666,2,0
3092666,2,0
3092666,2,0
3092667,2,0
3092667,2,0
3092667,2,0
3092668,2,0
3092668,2,0
3092669,2,0
3092669,2,0
3092669,2,0
3092669,2,0
3092670,2,0
3092670,2,0
3092671,1,1
3092671,1,1
3092671,1,2
3092671,2,0
3092671,2,0
3092672,1,3
3092672,2,0
3092672,2,0
3092672,2,0
3092673,1,2
3092673,2,0
3092674,2,0
3092675,2,0
3092675,2,0
3092675,2,0
3092676,1,1
3092676,1,1
3092676,1,2
3092676,2,0
3092676,2,0
3092677,2,0
3092677,2,0
3092678,2,0
3092679,2,0
3092680,1,2
3092680,2,0
3092680,2,0
3092680,2,0
3092681,2,0
3092681,2,0
3092682,2,0
3092682,2,0
3092683,1,2
3092683,1,2
3092683,2,0
3092684,2,0
3092684,2,0
3092684,2,0
3092685,2,0
3092685,2,0
3092685,2,0
3092686,2,0
3092686,2,0
3092687,2,0
3092687,2,0
3092688,2,0
3092689,2,0
3092689,2,0
3092690,2,0
3092690,2,0
3092691,2,0
3092691,2,0
3092692,2,0
3092692,2,0
3092692,2,0
3092692,2,0
3092693,1,3
3092693,2,0
3092694,2,0
3092694,2,0
3092695,2,0
3092696,2,0
3092696,2,0
3092697,1,2
3092697,1,2
3092698,2,0
3092698,2,0
3092699,2,0
3092699,2,0
3092699,2,0
3092700,2,0
3092700,2,0
3092701,2,0
3092701,2,0
3092701,2,0
3092702,1,2
3092702,1,4
3092702,2,0
3092702,2,0
3092703,2,0
3092704,2,0
3092704,2,0
3092705,2,0
3092706,1,2
3092706,2,0
3092708,1,1
3092708,2,0
3092709,2,0
3092710,1,2
3092710,1,3
3092710,2,0
3092710,2,0
3092711,2,0
3092711,2,0
3092712,2,0
3092712,2,0
3092713,2,0
3092713,2,0
3092714,1,2
3092714,2,0
3092714,2,0
3092715,2,0
3092716,2,0
3092716,2,0
3092717,2,0
3092717,2,0
3092718,2,0
3092718,2,0
3092720,1,2
3092720,2,0
3092720,2,0
3092721,1,3
3092721,1,4
3092721,2,0
3092722,2,0
3092722,2,0
3092722,2,0
3092722,2,0
3092722,2,0
3092723,1,4
3092723,2,0
3092723,2,0
3092724,2,0
3092725,2,0
3092725,2,0
3092725,2,0
3092727,2,0
3092727,2,0
3092727,2,0
3092728,2,0
3092728,2,0
3092729,2,0
3092729,2,0
3092729,2,0
3092730,1,1
3092730,1,4
3092730,1,4
3092730,2,0
3092731,2,0
3092732,2,0
3092732,2,0
3092733,1,2
3092733,2,0
3092734,2,0
3092734,2,0
3092734,2,0
3092735,1,2
3092735,1,4
3092735,2,0
3092735,2,0
3092736,2,0
3092736,2,0
3092737,2,0
3092738,2,0
3092739,2,0
3092740,1,1
3092740,2,0
3092741,2,0
3092741,2,0
3092743,2,0
3092743,2,0
3092744,2,0
3092744,2,0
3092744,2,0
3092744,2,0
3092744,2,0
3092744,2,0
3092745,1,2
3092745,1,2
3092745,2,0
3092745,2,0
3092745,2,0
3092746,2,0
3092747,2,0
3092747,2,0
3092747,2,0
3092747,2,0
3092748,1,1
3092748,2,0
3092748,2,0
3092750,2,0
3092750,2,0
3092751,2,0
3092751,2,0
3092751,2,0
3092751,2,0
3092752,2,0
3092752,2,0
3092754,1,2
3092754,2,0
3092754,2,0
3092754,2,0
3092754,2,0
3092755,1,2
3092755,1,2
3092755,2,0
3092755,2,0
3092756,2,0
3092756,2,0
3092756,2,0
3092757,2,0
3092758,2,0
3092759,1,2
3092760,2,0
3092760,2,0
3092760,2,0
3092760,2,0
3092761,2,0
3092762,2,0
3092763,2,0
3092763,2,0
3092764,1,1
3092764,1,2
3092765,2,0
3092765,2,0
3092765,2,0
3092766,2,0
3092768,1,2
3092768,2,0
3092768,2,0
3092770,2,0
3092770,2,0
3092770,2,0
3092770,2,0
3092771,2,0
3092771,2,0
3092773,1,3
3092773,2,0
3092773,2,0
3092773,2,0
3092773,2,0
3092773,2,0
3092773,2,0
3092773,2,0
3092774,1,2
3092774,2,0
3092774,2,0
3092775,2,0
3092776,1,3
3092776,2,0
3092776,2,0
3092776,2,0
3092777,2,0
3092778,2,0
3092778,2,0
3092779,1,1
3092779,2,0
3092780,2,0
3092781,2,0
3092781,2,0
3092781,2,0
3092782,1,1
3092782,2,0
3092783,2,0
3092783,2,0
3092783,2,0
3092783,2,0
3092784,2,0
3092784,2,0
3092785,1,2
3092785,1,3
3092785,2,0
3092786,1,1
3092786,1,1
3092786,2,0
3092786,2,0
3092787,2,0
3092787,2,0
3092787,2,0
3092787,2,0
3092788,2,0
3092788,2,0
3092789,2,0
3092789,2,0
3092790,2,0
3092790,2,0
3092791,2,0
3092792,2,0
3092792,2,0
3092793,2,0
3092793,2,0
3092794,2,0
3092794,2,0
3092795,2,0
3092796,1,3
3092796,2,0
3092797,2,0
3092797,2,0
3092799,1,3
3092799,2,0
3092799,2,0
3092800,1,2
3092800,2,0
3092801,1,2
3092801,2,0
3092801,2,0
3092801,2,0
3092802,2,0
3092803,2,0
3092803,2,0
3092803,2,0
3092803,2,0
3092803,2,0
3092805,2,0
3092805,2,0
3092808,2,0
3092808,2,0
3092808,2,0
3092809,1,3
3092809,1,3
3092809,2,0
3092809,2,0
3092811,2,0
3092811,2,0
3092812,2,0
3092814,2,0
3092814,2,0
3092815,1,3
3092815,2,0
3092815,2,0
3092815,2,0
3092815,2,0
3092816,2,0
3092817,2,0
3092817,2,0
3092817,2,0
3092818,2,0
3092818,2,0
3092819,1,3
3092819,2,0
3092820,1,2
3092820,2,0
3092820,2,0
3092820,2,0
3092820,2,0
3092821,2,0
3092821,2,0
3092821,2,0
3092821,2,0
3092821,2,0
3092821,2,0
3092822,2,0
3092822,2,0
3092822,2,0
3092822,2,0
3092823,2,0
3092823,2,0
3092823,2,0
3092824,2,0
3092824,2,0
3092824,2,0
3092825,1,3
3092825,1,3
3092825,2,0
3092825,2,0
3092826,2,0
3092826,2,0
3092826,2,0
3092826,2,0
3092826,2,0
3092827,1,2
3092827,1,2
3092827,2,0
3092827,2,0
3092827,2,0
3092828,1,3
3092828,2,0
3092828,2,0
3092829,1,2
3092829,2,0
3092829,2,0
3092830,2,0
3092830,2,0
3092834,1,1
3092834,2,0
3092834,2,0
3092834,2,0
3092836,1,3
3092836,2,0
3092836,2,0
3092836,2,0
3092836,2,0
3092838,2,0
3092840,2,0
3092841,2,0
3092841,2,0
3092841,2,0
3092841,2,0
3092841,2,0
3092841,2,0
3092841,2,0
3092841,2,0
3092842,2,0
3092842,2,0
3092842,2,0
3092842,2,0
3092843,2,0
3092843,2,0
3092843,2,0
3092844,2,0
3092844,2,0
3092844,2,0
3092844,2,0
3092845,2,0
3092845,2,0
3092845,2,0
3092845,2,0
3092846,2,0
3092846,2,0
3092846,2,0
3092846,2,0
3092846,2,0
3092846,2,0
3092847,1,1
3092847,1,1
3092847,2,0
3092847,2,0
3092848,2,0
3092848,2,0
3092848,2,0
3092849,2,0
3092849,2,0
3092850,1,1
3092850,2,0
3092850,2,0
3092851,1,3
3092851,1,3
3092851,2,0
3092852,2,0
3092853,2,0
3092853,2,0
3092853,2,0
3092855,2,0
3092855,2,0
3092856,2,0
3092857,1,1
3092857,2,0
3092857,2,0
3092857,2,0
3092858,2,0
3092859,2,0
3092859,2,0
3092861,1,2
3092861,2,0
3092862,2,0
3092863,2,0
3092864,2,0
3092864,2,0
3092865,2,0
3092865,2,0
3092865,2,0
3092865,2,0
3092867,2,0
3092868,1,1
3092868,2,0
3092870,2,0
3092870,2,0
3092870,2,0
3092871,2,0
3092871,2,0
3092871,2,0
3092872,2,0
3092873,1,2
3092873,2,0
3092874,1,4
3092874,2,0
3092876,1,2
3092876,1,3
3092876,2,0
3092876,2,0
3092876,2,0
3092876,2,0
3092877,2,0
3092877,2,0
3092880,1,1
3092880,2,0
3092881,2,0
3092881,2,0
3092881,2,0
3092881,2,0
3092881,2,0
3092882,1,2
3092882,2,0
3092883,2,0
3092884,2,0
3092885,2,0
3092885,2,0
3092886,2,0
3092886,2,0
3092887,2,0
3092887,2,0
3092887,2,0
3092888,2,0
3092888,2,0
3092888,2,0
3092888,2,0
3092889,1,3
3092889,2,0
3092890,1,1
3092890,2,0
3092891,1,3
3092891,1,3
3092891,2,0
3092891,2,0
3092891,2,0
3092891,2,0
3092892,1,1
3092892,1,1
3092892,1,3
3092892,2,0
3092893,2,0
3092893,2,0
3092894,2,0
3092894,2,0
3092894,2,0
3092895,2,0
3092896,2,0
3092896,2,0
3092896,2,0
3092897,2,0
3092897,2,0
3092897,2,0
3092897,2,0
3092897,2,0
3092898,1,1
3092898,2,0
3092900,1,1
3092900,2,0
3092902,2,0
3092902,2,0
3092902,2,0
3092904,2,0
3092905,1,1
3092905,1,2
3092907,2,0
3092907,2,0
3092909,2,0
3092909,2,0
3092910,2,0
3092910,2,0
3092910,2,0
3092910,2,0
3092910,2,0
3092911,2,0
3092911,2,0
3092911,2,0
3092913,2,0
3092913,2,0
3092915,1,3
3092915,2,0
3092915,2,0
3092917,1,2
3092917,2,0
3092917,2,0
3092917,2,0
3092917,2,0
3092917,2,0
3092918,2,0
3092921,2,0
3092921,2,0
3092922,2,0
3092923,1,4
3092923,2,0
3092923,2,0
3092923,2,0
3092924,1,4
3092924,2,0
3092926,2,0
3092926,2,0
3092926,2,0
3092926,2,0
3092927,1,3
3092928,1,2
3092928,2,0
3092928,2,0
3092928,2,0
3092929,2,0
3092930,2,0
3092930,2,0
3092930,2,0
3092930,2,0
3092931,2,0
3092931,2,0
3092931,2,0
3092932,2,0
3092932,2,0
3092933,1,3
3092933,1,3
3092933,2,0
3092933,2,0
3092934,2,0
3092934,2,0
3092934,2,0
3092934,2,0
3092936,1,3
3092937,1,2
3092937,1,3
3092937,2,0
3092939,2,0
3092940,2,0
3092940,2,0
3092941,2,0
3092941,2,0
3092942,1,2
3092942,2,0
3092944,2,0
3092944,2,0
3092945,2,0
3092945,2,0
3092945,2,0
3092946,2,0
3092946,2,0
3092947,1,1
3092947,2,0
3092947,2,0
3092948,1,2
3092948,1,2
3092948,2,0
3092949,2,0
3092949,2,0
3092950,1,2
3092950,2,0
3092950,2,0
3092951,2,0
3092952,1,1
3092952,2,0
3092953,2,0
3092953,2,0
3092954,2,0
3092954,2,0
3092954,2,0
3092955,1,3
3092955,2,0
3092955,2,0
3092955,2,0
3092956,2,0
3092956,2,0
3092957,2,0
3092957,2,0
3092958,2,0
3092958,2,0
3092959,2,0
3092959,2,0
3092959,2,0
3092960,2,0
3092961,2,0
3092962,1,4
3092962,2,0
